,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Concatination Values,,,,,,,,,,,,,,,,,,,,,,Storage Provisioning,,,,Host side storage provisioning,,,,,,,,,,,,,,Remove storage from host and then storage cleanup,,,,,,,GenIO Concatination,,,,,,,,,Copy to Cloud,,
Server Name,,Application,,,4,,,,,,1.5,2,,,,,,,,,,,,,,,,,,,,,,,mkdir /epic,chmod 755 /epic,chown root:root /epic,,,,,,,,,,,,,,,,,,,,,
prefix1,prefix2,prefix3,prefix4,prefix5,,Server,igroup,SVM,aggr,volume,vol-size,max,mode,autodelete,lun,ID,lun-size,Space Guarantee,OS,reserve,snap policy,Create Volume,Volume snapshot autodelete,LUN create,LUN map,Disk,pvcreate,vg name,,vgcreate,LV name,Strip,lvcreate,Make file system,Make folders,Permission,,Add mount to fstab,Mount,Kill any sessions,Unmount,Delete Logical Volume,Delete Volume Group,Delete Physical Volume,offline volume,delete volume,Upload and extract GenIO,Run dgen,min,max,#runs,time,server,Run GenIO,,,,
ac,epic,dr,db,11,9,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_9,,,grow,true,ac_epic_dr_db_11,11,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_9/ac_epic_dr_db_11 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_9/ac_epic_dr_db_11 -igroup esx-epic-prod -lun-id 11,sdd,pvcreate /dev/sdd,,,,,,,,,,,,,,,,,pvremove /dev/sdd,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_9,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_9,scp GenerateIO.1.9.2.tar.zg root@10.193.67.121:~,if ($mountpoint =~ /($baseDir)/){,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_9 -destination-path sgws:/objstore/ac_epic_dr_db_9-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_9 -destination-path sgws:/objstore/ac_epic_dr_db_9-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_9 -destination-path sgws:/objstore/ac_epic_dr_db_9-c2c_dst
ac,epic,dr,db,12,9,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_9,,,grow,true,ac_epic_dr_db_12,12,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_9/ac_epic_dr_db_12 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_9/ac_epic_dr_db_12 -igroup esx-epic-prod -lun-id 12,sde,pvcreate /dev/sde,,,,,,,,,,,,,,,,,pvremove /dev/sde,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_9,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_9,tar zxvf GenerateIO-1.10.2.tar.gz,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_9 -destination-path sgws:/objstore/ac_epic_dr_db_9-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_9 -destination-path sgws:/objstore/ac_epic_dr_db_9-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_9 -destination-path sgws:/objstore/ac_epic_dr_db_9-c2c_dst
ac,epic,dr,db,13,13,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,dr_n2,ac_epic_dr_db_13,36864,49152,grow,true,ac_epic_dr_db_13,13,6144,none,aix,disabled,none,volume create -vserver adc_svm_prod_fcp -aggregate dr_n2 -volume ac_epic_dr_db_13 -size 36864g -state online -space-guarantee none -snapshot-policy none -max-autosize 49152g -autosize-mode grow,volume snapshot autodelete modify -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13 -enable true,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_13 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_13 -igroup esx-epic-prod -lun-id 13,sdf,pvcreate /dev/sdf,,,,,,,,,,,,,,,,,pvremove /dev/sdf,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,vi dgen.pl,"./dgen.pl --directory ""/epic/prod01"" --jobs 2 --background",,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst
ac,epic,dr,db,14,13,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_13,,,grow,true,ac_epic_dr_db_14,14,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_14 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_14 -igroup esx-epic-prod -lun-id 14,sdg,pvcreate /dev/sdg,,,,,,,,,,,,,,,,,pvremove /dev/sdg,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,remove the [0-9],,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst
ac,epic,dr,db,15,13,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_13,,,grow,true,ac_epic_dr_db_15,15,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_15 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_15 -igroup esx-epic-prod -lun-id 15,sdh,pvcreate /dev/sdh,,,,,,,,,,,,,,,,,pvremove /dev/sdh,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,yum install ksh,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst
ac,epic,dr,db,16,13,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_13,,,grow,true,ac_epic_dr_db_16,16,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_16 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_13/ac_epic_dr_db_16 -igroup esx-epic-prod -lun-id 16,sdi,pvcreate /dev/sdi,,,,,,,,,,,,,,,,,pvremove /dev/sdi,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_13,mv file file2,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_13 -destination-path sgws:/objstore/ac_epic_dr_db_13-c2c_dst
ac,epic,dr,db,17,17,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,dr_n1,ac_epic_dr_db_17,36864,49152,grow,true,ac_epic_dr_db_17,17,6144,none,aix,disabled,none,volume create -vserver adc_svm_prod_fcp -aggregate dr_n1 -volume ac_epic_dr_db_17 -size 36864g -state online -space-guarantee none -snapshot-policy none -max-autosize 49152g -autosize-mode grow,volume snapshot autodelete modify -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17 -enable true,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_17 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_17 -igroup esx-epic-prod -lun-id 17,sdb,pvcreate /dev/sdb,,,,,,,,,,,,,,,,,pvremove /dev/sdb,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,vi /etc/fstabs,Before runing dgen vi dgen.pl and change line from -> to,10000,100000,10,15,ac_epic_dr,./RampRun.pl --miniops 10000 --maxiops 100000 --background --disable-warmup --runtime 15 --wijfile /epic/jrn/GENIO.WIJ --numruns 10 --system ac_epic_dr --comment 3Run 10000 100000,"./vacuum.pl --directory ""/prod0"" --speedlimit 100",snapmirror create -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst
ac,epic,dr,db,18,17,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_17,,,grow,true,ac_epic_dr_db_18,18,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_18 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_18 -igroup esx-epic-prod -lun-id 18,sdc,pvcreate /dev/sdc,,,,,,,,,,,,,,,,,pvremove /dev/sdc,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,scp GenerateIO.1.9.2.tar.zg root@10.193.67.121:~,if ($mountpoint =~ /($baseDir)[0-9]/){,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst
ac,epic,dr,db,19,17,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_17,,,grow,true,ac_epic_dr_db_19,19,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_19 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_19 -igroup esx-epic-prod -lun-id 19,sdd,pvcreate /dev/sdd,,,,,,,,,,,,,,,,,pvremove /dev/sdd,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,scp GenerateIO.1.9.2.tar.zg root@10.193.67.121:~,if ($mountpoint =~ /($baseDir)/){,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst
ac,epic,dr,db,20,17,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_17,,,grow,true,ac_epic_dr_db_20,20,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_20 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_17/ac_epic_dr_db_20 -igroup esx-epic-prod -lun-id 20,sde,pvcreate /dev/sde,,,,,,,,,,,,,,,,,pvremove /dev/sde,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_17,tar zxvf GenerateIO-1.10.2.tar.gz,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_17 -destination-path sgws:/objstore/ac_epic_dr_db_17-c2c_dst
ac,epic,dr,db,21,21,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,dr_n2,ac_epic_dr_db_21,36864,49152,grow,true,ac_epic_dr_db_21,21,6144,none,aix,disabled,none,volume create -vserver adc_svm_prod_fcp -aggregate dr_n2 -volume ac_epic_dr_db_21 -size 36864g -state online -space-guarantee none -snapshot-policy none -max-autosize 49152g -autosize-mode grow,volume snapshot autodelete modify -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21 -enable true,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_21 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_21 -igroup esx-epic-prod -lun-id 21,sdf,pvcreate /dev/sdf,,,,,,,,,,,,,,,,,pvremove /dev/sdf,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,vi dgen.pl,"./dgen.pl --directory ""/epic/prod01"" --jobs 2 --background",,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst
ac,epic,dr,db,22,21,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_21,,,grow,true,ac_epic_dr_db_22,22,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_22 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_22 -igroup esx-epic-prod -lun-id 22,sdg,pvcreate /dev/sdg,,,,,,,,,,,,,,,,,pvremove /dev/sdg,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,remove the [0-9],,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst
ac,epic,dr,db,23,21,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_21,,,grow,true,ac_epic_dr_db_23,23,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_23 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_23 -igroup esx-epic-prod -lun-id 23,sdh,pvcreate /dev/sdh,,,,,,,,,,,,,,,,,pvremove /dev/sdh,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,yum install ksh,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst
ac,epic,dr,db,24,21,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_21,,,grow,true,ac_epic_dr_db_24,24,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_24 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_21/ac_epic_dr_db_24 -igroup esx-epic-prod -lun-id 24,sdi,pvcreate /dev/sdi,,,,,,,,,,,,,,,,,pvremove /dev/sdi,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_21,mv file file2,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_21 -destination-path sgws:/objstore/ac_epic_dr_db_21-c2c_dst
ac,epic,dr,db,25,25,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,dr_n1,ac_epic_dr_db_25,36864,49152,grow,true,ac_epic_dr_db_25,25,6144,none,aix,disabled,none,volume create -vserver adc_svm_prod_fcp -aggregate dr_n1 -volume ac_epic_dr_db_25 -size 36864g -state online -space-guarantee none -snapshot-policy none -max-autosize 49152g -autosize-mode grow,volume snapshot autodelete modify -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25 -enable true,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_25 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_25 -igroup esx-epic-prod -lun-id 25,sdb,pvcreate /dev/sdb,,,,,,,,,,,,,,,,,pvremove /dev/sdb,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,vi /etc/fstabs,Before runing dgen vi dgen.pl and change line from -> to,10000,100000,10,15,ac_epic_dr,./RampRun.pl --miniops 10000 --maxiops 100000 --background --disable-warmup --runtime 15 --wijfile /epic/jrn/GENIO.WIJ --numruns 10 --system ac_epic_dr --comment 3Run 10000 100000,"./vacuum.pl --directory ""/prod0"" --speedlimit 100",snapmirror create -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst
ac,epic,dr,db,26,25,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_25,,,grow,true,ac_epic_dr_db_26,26,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_26 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_26 -igroup esx-epic-prod -lun-id 26,sdc,pvcreate /dev/sdc,,,,,,,,,,,,,,,,,pvremove /dev/sdc,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,scp GenerateIO.1.9.2.tar.zg root@10.193.67.121:~,if ($mountpoint =~ /($baseDir)[0-9]/){,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst
ac,epic,dr,db,27,25,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_25,,,grow,true,ac_epic_dr_db_27,27,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_27 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_27 -igroup esx-epic-prod -lun-id 27,sdd,pvcreate /dev/sdd,,,,,,,,,,,,,,,,,pvremove /dev/sdd,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,scp GenerateIO.1.9.2.tar.zg root@10.193.67.121:~,if ($mountpoint =~ /($baseDir)/){,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst
ac,epic,dr,db,28,25,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_25,,,grow,true,ac_epic_dr_db_28,28,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_28 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_25/ac_epic_dr_db_28 -igroup esx-epic-prod -lun-id 28,sde,pvcreate /dev/sde,,,,,,,,,,,,,,,,,pvremove /dev/sde,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_25,tar zxvf GenerateIO-1.10.2.tar.gz,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_25 -destination-path sgws:/objstore/ac_epic_dr_db_25-c2c_dst
ac,epic,dr,db,29,29,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,dr_n2,ac_epic_dr_db_29,36864,49152,grow,true,ac_epic_dr_db_29,29,6144,none,aix,disabled,none,volume create -vserver adc_svm_prod_fcp -aggregate dr_n2 -volume ac_epic_dr_db_29 -size 36864g -state online -space-guarantee none -snapshot-policy none -max-autosize 49152g -autosize-mode grow,volume snapshot autodelete modify -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29 -enable true,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_29/ac_epic_dr_db_29 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_29/ac_epic_dr_db_29 -igroup esx-epic-prod -lun-id 29,sdf,pvcreate /dev/sdf,,,,,,,,,,,,,,,,,pvremove /dev/sdf,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29,vi dgen.pl,"./dgen.pl --directory ""/epic/prod01"" --jobs 2 --background",,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst
ac,epic,dr,db,30,29,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_29,,,grow,true,ac_epic_dr_db_30,30,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_29/ac_epic_dr_db_30 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_29/ac_epic_dr_db_30 -igroup esx-epic-prod -lun-id 30,sdg,pvcreate /dev/sdg,,,,,,,,,,,,,,,,,pvremove /dev/sdg,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29,remove the [0-9],,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst
ac,epic,dr,db,31,29,ac_epic_dr,esx-epic-prod,adc_svm_prod_fcp,,ac_epic_dr_db_29,,,grow,true,ac_epic_dr_db_31,31,6144,none,aix,disabled,none,,,lun create -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_29/ac_epic_dr_db_31 -size 6144g -ostype aix -space-reserve disabled,lun map -vserver adc_svm_prod_fcp -path /vol/ac_epic_dr_db_29/ac_epic_dr_db_31 -igroup esx-epic-prod -lun-id 31,sdh,pvcreate /dev/sdh,,,,,,,,,,,,,,,,,pvremove /dev/sdh,volume offline -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29,volume delete -vserver adc_svm_prod_fcp -volume ac_epic_dr_db_29,yum install ksh,,,,,,,,,snapmirror create -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst,snapmirror initialize -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst,snapmirror update -source-path epic_fcp:ac_epic_dr_db_29 -destination-path sgws:/objstore/ac_epic_dr_db_29-c2c_dst
